#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
stack,32,0,1234,25.44,182.29,-90,LEDC1608X80N,LEDC1608X80N/LTST-S270KRKT,1.6,100,3,100,No,-40,2,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,33,0,1234,25.72,199.13,-90,QFN12,QFN12/LTC2945HUD,1.5,300,2.6,100,No,-40,2,90,8,50,60,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,34,0,1234,25.58,218.28,-90,RES0603,RES0603/130 Ohm,2.2,100,2.6,100,No,-40,2,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,35,0,1234,25.5,235.33,-90,RES0603,RES0603/174 Ohm,2.2,100,2.6,100,No,-40,2,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,36,0,1234,25.46,252.66,-90,RES0805,RES0805/0.02,2.3,100,2.6,100,No,-40,2,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,38,0,1234,25.3,270.14,-90,RES0603,RES0603/249 Ohm,2.2,100,2.6,100,No,-40,2,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,39,0,34,25.6,286.56,-90,CAP2312,CAP2312/150UF,1.8,100,4.2,100,No,-40,2,80,8,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,40,0,1234,25.57,305.35,-90,RES0603,RES0603/499 Ohm,2.2,100,2.6,100,No,-40,2,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,41,0,1234,25.27,323.01,-90,CAP0603,CAP0603/15PF,2.8,100,3,100,No,-40,2,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,42,0,1234,25.45,340.2,-90,CAP1206,CAP1206/100UF,2.2,100,2.6,100,No,-40,2,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,43,0,34,25.37,358.27,-90,DIO-214AB,DIO-214AB/SMCJ12CA-E3/57T,1.5,400,4,100,No,-40,2,80,8,50,80,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,45,0,34,25.76,380.09,-90,CAP2917,CAP2917/150UF,2.2,500,6,100,No,-40,1,60,8,50,80,No,No,-40,-40,-40,-40,-1,-1,0,0
pcb,Manual,Trace,100,100,208.74,200,Front,10,10,0,,,,,,,,,,,,,,,,,,,
mark,Whole,Auto,113.316,43.4062,339.933,43.7869,113.419,198.859,339.989,199.274,,,,,,,,,,,,,,,,,,,
markext,0,0.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,
markext,1,0.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,
markext,2,0.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,
markext,3,0.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,
test,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mirror_create,1,1,116.35,70.89,0,0,0,0,0.012248,,,,,,,,,,,,,,,,,,,,
mirror,116.35,70.89,0,No,,,,,,,,,,,,,,,,,,,,,,,,,
#SMD,Feeder ID,Nozzle,Name,Value,Footprint,X,Y,Rotation,Skip,,,,,,,,,,,,,,,,,,,,
comp,11,1,RT131,0,RES0402,116.39,70.63,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,3,RT132,0,RES0402,117.23,70.68,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,4,RT84,0,RES0402,116.4,115.87,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,1,RT25,0,RES0402,117.43,160.37,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,3,RT26,0,RES0402,166.37,160.47,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,4,RT44,0,RES0402,215.49,139.64,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT122,0 Ohm,RES0603,143.69,80.14,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT125,0 Ohm,RES0603,145.56,80.14,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT65,0 Ohm,RES0603,143.75,125.34,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT69,0 Ohm,RES0603,145.6,125.14,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT124,0 Ohm,RES0603,193.87,80.23,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT120,0 Ohm,RES0603,195.64,80.29,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT67,0 Ohm,RES0603,193.68,125.4,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT68,0 Ohm,RES0603,195.63,125.29,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT23,0 Ohm,RES0603,112.73,162.57,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT19,0 Ohm,RES0603,143.87,169.84,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT17,0 Ohm,RES0603,145.5,169.87,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,2,RT142,0 Ohm,RES0603,254.11,64.73,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,2,RT143,0 Ohm,RES0603,255.5,64.73,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,2,RT144,0 Ohm,RES0603,256.93,64.73,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT21,0 Ohm,RES0603,193.72,169.93,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT16,0 Ohm,RES0603,195.34,170,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT114,0 Ohm,RES0603,265.75,87.99,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT102,0 Ohm,RES0603,264.02,100.52,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT115,0 Ohm,RES0603,268.84,88,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT104,0 Ohm,RES0603,270.94,100.54,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT39,0 Ohm,RES0603,244.71,150.88,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT37,0 Ohm,RES0603,246.43,150.96,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT96,0 Ohm,RES0603,307.01,107.9,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT35,0 Ohm,RES0603,315.37,155.11,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT45,0 Ohm,RES0603,327.15,139.27,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT72,0 Ohm,RES0603,341.41,123.59,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT58,0 Ohm,RES0603,341.4,132.65,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT43,0 Ohm,RES0603,341.42,139.93,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT22,0 Ohm,RES0603,339.65,166.14,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,1,RT136,0.005,RES1206,122.54,66.6,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,3,RT137,0.005,RES1206,172.7,66.69,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,4,RT89,0.005,RES1206,122.58,111.81,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,1,RT90,0.005,RES1206,172.52,111.87,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,3,RT29,0.005,RES1206,122.71,156.31,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,4,RT30,0.005,RES1206,172.55,156.4,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,1,RT49,0.005,RES1206,223.55,137.33,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,3,RT8,0.005,RES1206,250.9,181.9,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,4,RT9,0.005,RES1206,259.32,181.92,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT57,0.01UF,CAP0603,283.36,132.44,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT56,0.01UF,CAP0603,284.99,132.46,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT140,0.01UF,CAP0603,332.21,63.87,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT137,0.01UF,CAP0603,332.21,65.6,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT118,0.01UF,CAP0603,337.97,75.04,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT141,0.01UF,CAP0603,340.88,63.68,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT119,0.01UF,CAP0603,339.71,75.04,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT105,0.01UF,CAP0603,339.91,83.71,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,36,1,RT88,0.02,RES0805,238.89,113.19,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,36,3,RT63,0.02,RES0805,239.28,125.86,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT122,0.1UF,CAP1206,159.55,70.6,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT114,0.1UF,CAP1206,159.55,79.07,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,4,CT78,0.1UF,CAP1206,159.6,115.8,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT66,0.1UF,CAP1206,159.62,124.27,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT123,0.1UF,CAP1206,209.71,70.68,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,4,CT115,0.1UF,CAP1206,209.73,79.16,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT155,0.1UF,CAP0603,226.49,54.67,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT150,0.1UF,CAP0603,226.49,56.22,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT148,0.1UF,CAP0603,226.49,58,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT147,0.1UF,CAP0603,226.49,59.52,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT145,0.1UF,CAP0603,226.49,61.21,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT142,0.1UF,CAP0603,226.49,62.72,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT158,0.1UF,CAP0603,228.95,51.72,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT135,0.1UF,CAP0603,228.07,66.49,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT159,0.1UF,CAP0603,230.47,51.72,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT136,0.1UF,CAP0603,229.59,66.49,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT160,0.1UF,CAP0603,232.37,51.72,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT79,0.1UF,CAP1206,209.55,115.87,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT161,0.1UF,CAP0603,233.89,51.73,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT162,0.1UF,CAP0603,235.79,51.73,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT163,0.1UF,CAP0603,237.3,51.73,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT27,0.1UF,CAP1206,159.73,160.3,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,4,CT67,0.1UF,CAP1206,209.55,124.34,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT151,0.1UF,CAP0603,239.94,56.01,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT149,0.1UF,CAP0603,239.93,57.53,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT146,0.1UF,CAP0603,241.34,60.55,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT143,0.1UF,CAP0603,241.33,62.09,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT19,0.1UF,CAP1206,159.72,168.78,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT144,0.1UF,CAP0603,249.33,62.11,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT87,0.1UF,CAP0603,234.65,110.26,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT83,0.1UF,CAP0603,234.65,111.86,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT156,0.1UF,CAP0603,253.48,54.26,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT157,0.1UF,CAP0603,257.51,54.26,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT69,0.1UF,CAP0603,235.04,122.93,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT65,0.1UF,CAP0603,235.05,124.53,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT28,0.1UF,CAP1206,209.57,160.39,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT108,0.1UF,CAP0603,265.55,81.77,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT124,0.1UF,CAP0603,268.76,67.7,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,4,CT20,0.1UF,CAP1206,209.57,168.87,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT98,0.1UF,CAP0603,265.48,94.23,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT109,0.1UF,CAP0603,269.12,81.78,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT153,0.1UF,CAP0603,274.59,54.84,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT97,0.1UF,CAP0603,269.02,94.27,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT154,0.1UF,CAP0603,278.74,54.85,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT48,0.1UF,CAP1206,260.56,141.33,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,2,CT5,0.1UF,CAP1206,224.07,185.41,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT38,0.1UF,CAP1206,260.56,149.8,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT126,0.1UF,CAP0603,294.92,67.18,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT110,0.1UF,CAP0603,294.21,79.74,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT127,0.1UF,CAP0603,298.01,67.19,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT10,0.1UF,CAP0603,243.67,181.16,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT9,0.1UF,CAP0603,243.66,182.76,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT128,0.1UF,CAP0603,302.95,67.2,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT167,0.1UF,CAP0603,304.58,46.13,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT129,0.1UF,CAP0603,308.01,67.2,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT44,0.1UF,CAP0603,282.41,147.66,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT130,0.1UF,CAP0603,311.05,67.21,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT131,0.1UF,CAP0603,314.1,67.21,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT164,0.1UF,CAP0603,315.7,51.51,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT111,0.1UF,CAP0603,313.09,79.78,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT132,0.1UF,CAP0603,316.89,67.23,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT35,0.1UF,CAP0603,290.48,153.03,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT133,0.1UF,CAP0603,322.71,67.11,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT134,0.1UF,CAP0603,324.28,67.12,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT112,0.1UF,CAP0603,323.11,79.81,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT166,0.1UF,CAP0603,327.68,51.54,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT113,0.1UF,CAP0603,324.85,79.81,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT89,0.1UF,CAP0603,320.73,109.71,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT152,0.1UF,CAP0603,335.83,55.35,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT88,0.1UF,CAP0603,328.81,110.02,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT59,0.1UF,CAP0603,323.85,128.98,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT31,0.1UF,CAP0603,321.86,155.11,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,1,RT117,1.78K,RES0603,135.43,84.67,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,3,RT118,1.78K,RES0603,185.61,84.75,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,4,RT61,1.78K,RES0603,135.49,129.86,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,1,RT62,1.78K,RES0603,185.43,129.93,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,3,RT14,1.78K,RES0603,135.63,174.38,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,4,RT15,1.78K,RES0603,185.46,174.45,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,1,RT34,1.78K,RES0603,236.45,155.39,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,1,RT145,100 Ohm,RES0603,234.4,64.44,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,2,RT147,100 Ohm,RES0603,238.95,61.33,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,3,RT150,100 Ohm,RES0603,242.38,56.79,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,4,RT135,100 Ohm,RES0603,248.69,68.32,-45,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,1,RT129,100 Ohm,RES0603,249.76,71.56,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,3,RT141,100 Ohm,RES0603,251.36,65.2,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,4,RT128,100 Ohm,RES0603,250.63,75.2,45,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,1,RT126,100 Ohm,RES0603,253.12,77.48,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,3,RT127,100 Ohm,RES0603,258.91,76.11,135,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,2,RT130,100 Ohm,RES0603,260.4,71.01,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,42,1,CT96,100UF,CAP1206,325.79,97.29,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT110,10K,RES0603,133.21,88.7,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT111,10K,RES0603,183.39,88.78,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT54,10K,RES0603,133.27,133.89,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT55,10K,RES0603,183.2,133.96,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT12,10K,RES0603,133.39,178.41,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT148,10K,RES0603,249.41,60.47,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT149,10K,RES0603,261.31,60.41,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT146,10K,RES0603,261.78,63.95,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT140,10K,RES0603,261.77,65.49,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT13,10K,RES0603,183.23,178.48,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT119,10K,RES0603,271.45,84.22,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT103,10K,RES0603,269.46,100.54,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,2,RT116,10K,RES0603,274.01,87.07,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT5,10K,RES0603,208.53,191.29,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT107,10K,RES0603,306.47,92.33,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT31,10K,RES0603,283.69,156.37,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT101,10K,RES0603,312.7,100.87,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT36,10K,RES0603,292.09,152.93,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT40,10K,RES0603,330.54,145.5,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,15,1,RT7,10M,RES0603,339.99,188.06,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,3,1,CT125,10UF,CAP0603,239.51,67.19,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,3,3,CT45,10UF,CAP0603,284.1,147.67,-90,Yes,,,,,,,,,,,,,,,,,,,,
