#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
comp,1,1,C182,4700PF,CAP1825,-1621.149481535478,1750.4457561043976,-90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C183,0.1UF,CAP0402,-1515.1610779708801,-1738.144258718528,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C184,0.1UF,CAP0603,-1501.0635506113758,-638.4113748699597,180,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C185,0.1UF,CAP0402,-1403.6241179791393,-1819.8254873544154,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C186,0.1UF,CAP0402,-1401.3371749414555,-1298.379838140262,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C187,0.1UF,CAP0603,-1388.1351696694026,459.9728115823748,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C188,0.1UF,CAP0603,-1207.5438186469257,-31.380442027417306,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C189,0.1UF,CAP0402,-1121.2568087923864,241.24789610596756,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C19,0.1UF,CAP0603,545.9724057813393,294.28091552262805,-90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C190,2 pF,CAP0402,-1014.8572241169708,226.81795474343542,180,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C191,100PF,CAP0402,-1001.2093162710783,114.71533244282175,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C192,10UF,CAP0603,-848.0149222933745,34.55616873596177,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C193,10UF,CAP0603,-826.0815759864448,224.72133730986107,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C194,0.1UF,CAP0402,-770.0933655529632,45.81857125422625,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C195,10PF,CAP0603,-730.0757081561123,119.18737199790316,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C196,1000PF,CAP0603,-707.9514306881766,-258.0626085115183,180,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C197,0.1UF,CAP0402,-693.2419365879023,185.6308917587905,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C198,0.1UF,CAP0402,-683.8693277839799,152.39790626494414,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C199,10UF,CAP0603,-682.793916822142,-205.28776634595255,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C2,33PF,CAP0402,444.85122278825236,63.64678773545027,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C20,1000PF,CAP0603,545.9824360923284,287.60108368348216,-90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C200,0.01UF,CAP0402,-658.9689810397965,-150.23739699605798,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C201,10UF,CAP0603,-640.3909263053345,468.9027782842952,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C202,1000PF,CAP0603,-635.3028852950308,428.9583942545333,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C203,0.1UF,CAP0603,-635.2660053190864,446.65928466968955,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C204,0.01UF,CAP0603,-611.036772849367,359.313723711433,180,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C205,1000PF,CAP0603,-605.4710639862808,-676.8822566960766,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C206,0.1UF,CAP0402,-594.139275027454,-677.0075397089709,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C207,1000PF,CAP0402,-531.1519406035623,-261.42363520178185,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C208,0.1UF,CAP0402,-531.1215296068602,-244.18060011541604,90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C209,0.1UF,CAP0603,-507.2075389271955,337.37693067184597,-90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C21,0.3PF,CAP0402,547.3417125099771,323.7483380840878,-90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C210,1000PF,CAP0603,-507.18201974724155,352.4395023795719,-90,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C211,5.0PF,CAP0603,-499.2080273615123,-674.0258852930352,180,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C212,0.1UF,CAP0603,-493.11906757520853,255.29750856503432,0,NO,,,,,,,,,,,,,,,,,,,,
comp,1,1,C213,1000PF,CAP0603,-485.98961916458927,-145.2880869472201,0,NO,,,,,,,,,,,,,,,,,,,,
